gcm,period_scenario,temp_ch_ipcc,mass_remaining
ukesm1-0-ll,1901-1920_hist,0.3535286605061203,71.98153063780506
ukesm1-0-ll,1851-1870_hist,0.373094646035073,89.88638693923996
ukesm1-0-ll,1851-1870_hist,0.373094646035073,106.12102040613192
ukesm1-0-ll,1851-1870_hist,0.373094646035073,90.5960297779993
ukesm1-0-ll,1851-1870_hist,0.373094646035073,71.41831101564001
mri-esm2-0,1951-1970_hist,0.3826520320932922,78.98834096284887
mri-esm2-0,1951-1970_hist,0.3826520320932922,110.00696949771604
mri-esm2-0,1951-1970_hist,0.3826520320932922,90.49037906782728
mri-esm2-0,1951-1970_hist,0.3826520320932922,70.05622172731684
gfdl-esm4,1951-1970_hist,0.3922811293371855,77.23985222572139
gfdl-esm4,1951-1970_hist,0.3922811293371855,105.97655915941247
gfdl-esm4,1951-1970_hist,0.3922811293371855,103.19044820724184
gfdl-esm4,1951-1970_hist,0.3922811293371855,59.07941589775586
gfdl-esm4,1901-1920_hist,0.478288564324949,75.02602409209405
gfdl-esm4,1901-1920_hist,0.478288564324949,92.496030879551
gfdl-esm4,1901-1920_hist,0.478288564324949,76.73904509550157
gfdl-esm4,1901-1920_hist,0.478288564324949,48.65717630867581
gfdl-esm4,1995-2014_hist,0.9014667339962784,67.66971276204507
gfdl-esm4,1995-2014_hist,0.9014667339962784,88.0936747355509
gfdl-esm4,1995-2014_hist,0.9014667339962784,67.01263871393006
gfdl-esm4,1995-2014_hist,0.9014667339962784,46.46695006017629
mpi-esm1-2-hr,1995-2014_hist,0.9049395549636868,67.10271466398565
mpi-esm1-2-hr,1995-2014_hist,0.9049395549636868,94.33142208806846
mpi-esm1-2-hr,1995-2014_hist,0.9049395549636868,68.61991546746745
mpi-esm1-2-hr,1995-2014_hist,0.9049395549636868,49.49687363710684
ipsl-cm6a-lr,1995-2014_hist,0.913313145803356,66.10207163906989
ipsl-cm6a-lr,1995-2014_hist,0.913313145803356,100.650440574623
ipsl-cm6a-lr,1995-2014_hist,0.913313145803356,64.5034919507877
ipsl-cm6a-lr,1995-2014_hist,0.913313145803356,50.03947476717403
mri-esm2-0,1995-2014_hist,0.9222489478058092,66.68240483028048
mri-esm2-0,1995-2014_hist,0.9222489478058092,86.85059998811228
mri-esm2-0,1995-2014_hist,0.9222489478058092,69.43783057430682
mri-esm2-0,1995-2014_hist,0.9222489478058092,52.63938867435107
ukesm1-0-ll,1995-2014_hist,1.0587674077643272,72.83575953810342
ukesm1-0-ll,1995-2014_hist,1.0587674077643272,86.90661812715217
ukesm1-0-ll,1995-2014_hist,1.0587674077643272,61.51430161479839
ukesm1-0-ll,1995-2014_hist,1.0587674077643272,52.289948687467735
mpi-esm1-2-hr,2021-2040_ssp126,1.4691135287002737,56.32245245859927
mpi-esm1-2-hr,2021-2040_ssp126,1.4691135287002737,88.03675602920853
mpi-esm1-2-hr,2021-2040_ssp126,1.4691135287002737,56.48927720929917
mpi-esm1-2-hr,2021-2040_ssp126,1.4691135287002737,36.6368042647856
gfdl-esm4,2021-2040_ssp370,1.4885639337566965,58.12394705224334
gfdl-esm4,2021-2040_ssp370,1.4885639337566965,85.90400058912422
gfdl-esm4,2021-2040_ssp370,1.4885639337566965,56.61570792530941
gfdl-esm4,2021-2040_ssp370,1.4885639337566965,36.326392909533936
mpi-esm1-2-hr,2021-2040_ssp370,1.4937790687750323,54.952386491251374
mpi-esm1-2-hr,2021-2040_ssp370,1.4937790687750323,86.38873263383083
mpi-esm1-2-hr,2021-2040_ssp370,1.4937790687750323,55.864190942806594
mpi-esm1-2-hr,2021-2040_ssp370,1.4937790687750323,37.99784480198208
gfdl-esm4,2021-2040_ssp126,1.493791625332881,53.518852322430334
gfdl-esm4,2021-2040_ssp126,1.493791625332881,75.3716040401582
gfdl-esm4,2021-2040_ssp126,1.493791625332881,49.36883487453601
gfdl-esm4,2021-2040_ssp126,1.493791625332881,31.147848991038625
mpi-esm1-2-hr,2021-2040_ssp585,1.5283027574212975,54.22506504269893
mpi-esm1-2-hr,2021-2040_ssp585,1.5283027574212975,86.0180360154507
mpi-esm1-2-hr,2021-2040_ssp585,1.5283027574212975,54.54142127975362
