RGIId,AAR_mean,AAR_steady,disequilibrium
RGI60-15.06925,0.739846554,0.629681301,1.174953986
RGI60-15.06928,0.859148534,0.820728749,1.046811794
RGI60-15.06937,0.716248179,0.736999791,0.971843123
RGI60-15.06940,0.116513976,0.283064797,0.411615919
RGI60-15.06941,0.176412317,0.247113939,0.713890594
RGI60-15.06942,0.20145682,0.369421067,0.545331163
RGI60-15.06943,0.778222918,0.70645444,1.101589676
RGI60-15.06952,0.61901637,0.713456728,0.867629872
RGI60-15.06953,0.568661387,0.62637517,0.907860679
RGI60-15.06956,0.436848141,0.508702138,0.858750354
RGI60-15.06957,0.691030493,0.726004269,0.951827039
RGI60-15.06961,0.615501342,0.661401046,0.930602312
RGI60-15.06965,0.965840776,,
RGI60-15.06968,0.917192502,0.924392501,0.992211102
RGI60-15.06969,0.369036757,0.42431019,0.869733429
RGI60-15.06970,0.333593168,0.44229276,0.754236104
RGI60-15.06971,0.499793604,0.558628586,0.894679607
RGI60-15.06977,0.479644994,0.502980096,0.953606312
RGI60-15.06978,0.720009283,0.782934725,0.919628751
RGI60-15.06981,0.445747767,0.517597334,0.861186366
RGI60-15.06987,0.551973646,0.650167272,0.848971748
RGI60-15.06989,0.721939339,0.742177851,0.972730913
RGI60-15.06997,0.929665059,0.93336468,0.996036254
RGI60-15.06999,0.717283209,0.815812983,0.879225048
RGI60-15.07000,0.805988427,0.832575548,0.968066416
RGI60-15.07001,0.671889799,0.787697678,0.852979281
RGI60-15.07002,0.495106667,0.637504562,0.776632352
RGI60-15.07012,0.734569233,0.77806591,0.944096411
RGI60-15.07013,0.764663944,0.863428616,0.885613391
RGI60-15.07014,0.688025361,0.803502463,0.856282828
RGI60-15.07017,0.583201744,0.68414247,0.852456571
RGI60-15.07020,0.553668127,0.654102811,0.846454284
RGI60-15.07022,0.40601128,0.518009045,0.783791875
RGI60-15.07024,0.989354283,,
RGI60-15.07025,0.47071501,0.506923183,0.928572663
RGI60-15.07026,0.625837867,0.570164461,1.09764447
RGI60-15.07031,0.632698457,0.686829897,0.921186541
RGI60-15.07033,0.833653418,0.8870893,0.939762681
RGI60-15.07034,0.571567421,,
RGI60-15.07035,0.953871758,,
RGI60-15.07036,0.333312126,0.449634311,0.741296022
RGI60-15.07042,0.357428428,0.388025572,0.921146577
RGI60-15.07044,0.630465577,0.765071977,0.824060474
RGI60-15.07052,0.394949721,0.516193946,0.765118856
RGI60-15.07060,0.678575094,0.804422935,0.843555131
RGI60-15.07062,0.609814406,0.789174665,0.772724256
RGI60-15.07068,0.70920753,0.700680673,1.012169391
RGI60-15.07071,0.596642851,0.720980943,0.827543165
RGI60-15.07072,0.522538307,0.566671002,0.92211937
RGI60-15.07073,0.476030258,0.569760275,0.835492186
RGI60-15.07075,0.281914473,0.289911576,0.972415372
RGI60-15.07077,0.969042385,,
RGI60-15.07084,0.776340286,0.85093529,0.912337631
RGI60-15.07085,0.96387454,,
RGI60-15.07086,0.66216011,0.754223398,0.877936314
RGI60-15.07087,0.414822701,0.60379592,0.687024683
RGI60-15.07091,0.785441919,0.84626889,0.928123353
RGI60-15.07093,0.773574034,0.827853389,0.934433614
RGI60-15.07100,0.530724268,0.511305495,1.037978807
RGI60-15.07101,0.934424835,0.943581546,0.990295792
RGI60-15.07112,0.559079159,0.661452471,0.845229527
RGI60-15.07114,0.847534445,0.870704234,0.973389599
RGI60-15.07116,0.567830341,0.669434523,0.848223869
RGI60-15.07117,0.621280278,0.6972235,0.89107765
RGI60-15.07118,0.638555725,0.739504326,0.863491534
RGI60-15.07122,0.317628149,0.366901226,0.86570479
RGI60-15.07123,0.543834719,0.586751689,0.926856674
RGI60-15.07124,0.323443155,0.5260747,0.614823627
RGI60-15.07125,0.903399385,0.930150977,0.971239516
RGI60-15.07139,0.741845494,0.792863148,0.935653896
RGI60-15.07141,0.576151999,0.62163701,0.926830271
RGI60-15.07142,0.924406683,0.930883259,0.993042547
RGI60-15.07143,0.452695914,0.550179799,0.822814495
RGI60-15.07145,0.614257562,0.73395007,0.836920095
RGI60-15.07146,0.984773323,,
RGI60-15.07148,0.416000445,0.518319537,0.802594568
RGI60-15.07151,0.366045861,0.435149655,0.841195338
RGI60-15.07153,0.481126643,0.440571017,1.092052415
RGI60-15.07155,0.52666689,0.720941488,0.730526539
RGI60-15.07157,0.706441398,0.856292229,0.825000361
RGI60-15.07158,0.510761788,0.539430653,0.946853474
RGI60-15.07162,0.744564014,0.770371125,0.966500417
RGI60-15.07163,0.724532171,0.775409946,0.934385965
RGI60-15.07164,0.562569566,0.592648191,0.949247082
RGI60-15.07165,0.66148477,0.739241013,0.894816113
RGI60-15.07168,0.658569472,0.724091725,0.909511115
RGI60-15.07169,0.647566719,0.726100337,0.89184192
RGI60-15.07173,0.705590702,0.765434042,0.921817771
RGI60-15.07174,0.503540271,0.607562831,0.828787156
RGI60-15.07175,0.606506595,0.757092015,0.801100241
RGI60-15.07176,0.581207731,0.669044385,0.868713264
RGI60-15.07178,0.802171465,0.545434536,1.470701637
RGI60-15.07179,0.381213611,0.449910616,0.847309659
RGI60-15.07180,0.564086904,0.667044066,0.845651634
RGI60-15.07189,0.489870818,0.636816145,0.769249997
RGI60-15.07190,0.392776927,0.535530735,0.733434892
RGI60-15.07191,0.639961926,0.770894115,0.830155417
RGI60-15.07192,0.488830348,0.718241459,0.680593332
RGI60-15.07197,0.639600134,0.775795682,0.824444051
RGI60-15.07201,0.470631488,0.625223968,0.752740638
RGI60-15.07204,0.667447116,0.706699983,0.94445611
RGI60-15.07206,0.702122897,0.725931205,0.96720308
RGI60-15.07217,0.300948456,0.282426504,1.065581493
RGI60-15.07220,0.375081316,0.551390962,0.680245673
RGI60-15.07225,0.855541418,0.894559793,0.956382597
RGI60-15.07227,0.5663519,0.700433193,0.808573759
RGI60-15.07228,0.549284546,0.671235102,0.818319163
RGI60-15.07238,0.65028692,0.542522627,1.198635573
RGI60-15.07242,0.594539759,0.715807496,0.830586104
RGI60-15.07245,0.316121736,0.402873508,0.784667469
RGI60-15.07255,0.802804567,0.900565536,0.891444914
RGI60-15.07257,0.577577171,0.639437965,0.903257551
RGI60-15.07258,0.957027978,,
RGI60-15.07259,0.603567734,0.749007385,0.805823476
RGI60-15.07262,0.641891454,0.734705308,0.873671997
RGI60-15.07265,0.644408802,0.753160768,0.855605907
RGI60-15.07266,0.635687043,0.73942361,0.859706174
RGI60-15.07272,0.504230136,0.716502706,0.703737937
RGI60-15.07273,0.518101222,0.731325371,0.708441471
RGI60-15.07275,0.463620714,,
RGI60-15.07276,0.574235769,0.786580438,0.730040745
RGI60-15.07277,0.955119841,,
RGI60-15.07278,0.895623077,0.821573035,1.090132025
RGI60-15.07279,0.947370601,,
RGI60-15.07288,0.732579506,0.820266373,0.893099522
RGI60-15.07289,0.656196369,0.722116115,0.908713093
RGI60-15.07292,0.520739343,0.587243549,0.886751918
RGI60-15.07297,0.804479425,0.787796925,1.021176142
RGI60-15.07301,0.847494017,0.887826168,0.954572018
RGI60-15.07305,0.31669042,0.442452186,0.715761905
RGI60-15.07306,0.545611514,0.707489283,0.771194034
RGI60-15.07308,0.265173589,0.416512175,0.636652671
RGI60-15.07310,0.340625053,0.425221889,0.80105249
RGI60-15.07312,0.379979265,0.519883825,0.730892646
RGI60-15.07313,0.528818483,0.6510123,0.81230183
RGI60-15.07315,0.585462654,0.66250613,0.883709037
RGI60-15.07316,0.596847297,0.644767891,0.925677761
RGI60-15.07317,0.749893587,0.813800696,0.92147081
RGI60-15.07320,0.668531243,0.858532572,0.778690599
RGI60-15.07321,0.520707608,0.600967966,0.866448194
RGI60-15.07322,0.719171695,0.795348783,0.904221784
RGI60-15.07323,0.713325597,0.803528616,0.887741374
RGI60-15.07328,0.673617116,0.692169012,0.973197448
RGI60-15.07329,0.367455867,0.247625982,1.483914831
RGI60-15.07331,0.463279756,0.629699623,0.735715473
RGI60-15.07332,0.525492014,0.646450138,0.812888702
RGI60-15.07333,0.441086181,0.434323737,1.015570054
RGI60-15.07337,0.457326417,0.434176757,1.053318515
RGI60-15.07340,0.489241028,0.562784648,0.869321916
RGI60-15.07341,0.333619697,0.428954167,0.777751382
RGI60-15.07344,0.465449539,0.566882682,0.821068546
RGI60-15.07346,0.518197095,0.58665234,0.883312075
RGI60-15.07350,0.535512708,0.698987861,0.766125905
RGI60-15.07354,0.604670354,0.704207151,0.858654095
RGI60-15.07362,0.790322778,0.707419432,1.11719122
RGI60-15.07368,0.662033808,0.64370195,1.028478798
RGI60-15.07369,0.818192206,0.767968483,1.065398156
RGI60-15.07372,0.55327334,0.650576492,0.850435494
RGI60-15.07374,0.465183853,0.502564036,0.925621055
RGI60-15.07375,0.414915372,0.46391642,0.894375266
RGI60-15.07376,0.200270925,0.299706323,0.66822389
RGI60-15.07378,0.437944657,0.530489931,0.825547539
RGI60-15.07379,0.818783886,0.814929576,1.004729624
RGI60-15.07381,0.482390002,0.606157335,0.795816489
RGI60-15.07384,0.452240593,0.571720225,0.791017308
RGI60-15.07386,0.523850722,0.730498505,0.717114024
RGI60-15.07388,0.295261502,0.414158218,0.712919578
RGI60-15.07391,0.437854255,0.563746015,0.776687096
RGI60-15.07394,0.546207932,0.608177228,0.898106518
RGI60-15.07398,0.448148789,0.514182881,0.871574699
RGI60-15.07399,0.54181212,0.700181176,0.773817032
RGI60-15.07400,0.500579893,0.5247246,0.953985943
RGI60-15.07402,0.386124142,0.487513458,0.792027656
RGI60-15.07409,0.49648773,0.537907868,0.922997711
RGI60-15.07422,0.689785436,0.74831213,0.921788393
RGI60-15.07423,0.561242084,0.784310961,0.71558618
RGI60-15.07432,0.656830531,0.764183801,0.859519045
RGI60-15.07433,0.585188977,0.685316745,0.853895635
RGI60-15.07439,0.47491643,0.537647225,0.883323502
RGI60-15.07442,0.609931137,0.683931685,0.891801258
RGI60-15.07447,0.648987466,0.766919829,0.846225956
RGI60-15.07448,0.507130806,0.567328359,0.893892924
RGI60-15.07449,0.548583886,0.482527065,1.136897651
RGI60-15.07451,0.662400332,0.747967242,0.885600726
RGI60-15.07453,0.560841682,0.510940775,1.097664758
RGI60-15.07454,0.48516169,0.5659477,0.857255343
RGI60-15.07457,0.36619886,0.546274406,0.670356979
RGI60-15.07465,0.579628905,0.664603886,0.872141913
RGI60-15.07473,0.250202611,0.335916784,0.744835098
RGI60-15.07475,0.637134095,0.65433784,0.973708161
RGI60-15.07487,0.52605241,0.546431218,0.962705631
RGI60-15.07488,0.690642343,0.765710545,0.901962689
RGI60-15.07489,0.707440027,0.782022467,0.904628776
RGI60-15.07490,0.513654587,0.668591032,0.768264248
RGI60-15.07491,0.642365642,0.653131102,0.983517154
RGI60-15.07492,0.451193452,0.608756476,0.741172323
RGI60-15.07495,0.495233786,0.539598609,0.917781807
RGI60-15.07496,0.537461703,0.538325146,0.998396057
RGI60-15.07497,0.572012998,0.642624394,0.890120268
RGI60-15.07499,0.435673347,0.606342748,0.718526523
RGI60-15.07500,0.573658286,0.659354039,0.870030746
RGI60-15.07501,0.427729227,0.491113874,0.870936965
RGI60-15.07502,0.727330906,0.797324352,0.912214588
RGI60-15.07504,0.710711705,0.815909312,0.871067034
RGI60-15.07506,0.421786467,0.655179985,0.643771904
RGI60-15.07507,0.301736553,0.53395042,0.565102193
RGI60-15.07508,0.384516253,0.489501609,0.785526025
RGI60-15.07510,0.193196955,0.484513096,0.398744547
RGI60-15.07511,0.586097511,0.709130208,0.826501966
RGI60-15.07512,0.640812439,0.775502772,0.826318695
RGI60-15.07513,0.231908525,0.148818238,1.558334033
RGI60-15.07514,0.620655174,0.804438696,0.771538188
RGI60-15.07515,0.437494583,0.663313606,0.659559188
RGI60-15.07517,0.541523707,0.666049226,0.813038564
RGI60-15.07518,0.703211845,0.86929717,0.808942982
RGI60-15.07519,0.506347666,0.587293151,0.862171925
RGI60-15.07522,0.420512377,0.572085479,0.735051653
RGI60-15.07523,0.400578137,0.504175016,0.794521991
RGI60-15.07524,0.482231758,0.585984402,0.822942994
RGI60-15.07525,0.408141489,0.575392426,0.709327184
RGI60-15.07531,0.487068395,0.498330941,0.977399466
RGI60-15.07536,0.492197326,0.571822385,0.860752114
RGI60-15.07549,0.542631142,0.599803905,0.90468091
RGI60-15.07550,0.281623586,0.422308526,0.666866921
RGI60-15.07553,0.487919078,0.618914061,0.788347055
RGI60-15.07554,0.407161998,0.497911755,0.817739275
RGI60-15.07555,0.42110508,0.535913475,0.785770652
RGI60-15.07558,0.441880848,0.769523959,0.574226238
RGI60-15.07560,0.333802557,0.489485628,0.681945572
RGI60-15.07562,0.538159813,0.682540925,0.788465267
RGI60-15.07565,0.63102629,0.778796666,0.810258078
RGI60-15.07567,0.335313139,0.618276128,0.542335575
RGI60-15.07571,0.341092531,0.588839331,0.57926248
RGI60-15.07572,0.610654227,0.723463906,0.844070066
RGI60-15.07573,0.78521219,0.85803397,0.915129491
RGI60-15.07576,0.649619547,0.770620722,0.842982195
RGI60-15.07582,0.470452143,0.598586215,0.785938818
RGI60-15.07583,0.528279441,0.658849616,0.801820974
RGI60-15.07585,0.549507773,0.625677951,0.878259769
RGI60-15.07587,0.492938009,0.618771504,0.796639803
RGI60-15.07589,0.659998323,0.731105182,0.90274059
RGI60-15.07592,0.567931812,0.720928884,0.787777857
RGI60-15.07593,0.788946757,0.788557122,1.000494112
RGI60-15.07594,0.553405379,0.712761956,0.776423846
RGI60-15.07596,0.646941049,0.724092746,0.893450531
RGI60-15.07599,0.425898224,0.623777596,0.682772558
RGI60-15.07600,0.367981062,0.629440369,0.58461624
RGI60-15.07601,0.626575656,0.719622816,0.870700097
RGI60-15.07605,0.540306531,0.688012356,0.785315156
RGI60-15.07607,0.798209684,0.741463919,1.076532065
RGI60-15.07608,0.649202186,0.736722105,0.88120362
RGI60-15.07611,0.539694105,0.592207671,0.911325759
RGI60-15.07612,0.393950247,0.452971431,0.869702194
RGI60-15.07614,0.406754724,0.538064306,0.755959315
RGI60-15.07617,0.602414027,0.833052166,0.723140821
RGI60-15.07618,0.645103178,0.731043582,0.882441478
RGI60-15.07622,0.594034555,0.758878539,0.782779489
RGI60-15.07623,0.518467718,0.66285596,0.782172523
RGI60-15.07632,0.657072428,0.891427381,0.737101465
RGI60-15.07645,0.477074492,0.494896231,0.963988938
RGI60-15.07649,0.506429408,0.564296259,0.897453067
RGI60-15.07650,0.474042581,0.623032534,0.760863285
RGI60-15.07655,0.617420871,0.77732638,0.794287814
RGI60-15.07657,0.465314518,0.805124534,0.577941049
RGI60-15.07663,0.742849966,0.298333488,2.489998593
RGI60-15.07678,0.752879012,0.907992226,0.829169007
RGI60-15.07698,0.781275442,0.731126449,1.06859141
RGI60-15.07700,0.756913852,0.701273339,1.07934212
RGI60-15.07701,0.692929658,0.759849066,0.911930657
RGI60-15.07702,0.623447695,0.540880588,1.152653115
RGI60-15.07704,0.70022106,0.693506487,1.009682062
RGI60-15.07706,0.800761573,,
RGI60-15.07709,,0.873240572,
RGI60-15.07711,0.384773174,0.691964753,0.556058922
RGI60-15.07714,0.625771081,0.667695761,0.937209906
RGI60-15.07716,0.56456565,0.646791887,0.872870642
RGI60-15.07718,0.657764674,0.802685994,0.819454531
RGI60-15.07723,0.804412082,0.826028675,0.973830699
RGI60-15.07732,0.641866961,0.460901417,1.392633949
RGI60-15.07735,0.986254671,0.281038349,3.509324178
RGI60-15.07736,0.98252005,0.490389261,2.00355132
RGI60-15.07738,0.750823788,0.657959144,1.141140442
RGI60-15.07739,0.854954055,0.799991864,1.068703438
RGI60-15.07740,0.683014712,0.626233785,1.090670495
RGI60-15.07747,0.644177542,0.794712938,0.810578904
RGI60-15.07760,0.804714814,0.649901446,1.23821053
RGI60-15.07761,0.483438973,0.416240199,1.161442299
RGI60-15.07770,0.692628996,0.715949234,0.967427526
RGI60-15.07771,0.57726206,0.723292734,0.798102943
RGI60-15.07772,0.243859971,0.559758395,0.43565219
RGI60-15.07779,0.785621743,0.624152375,1.25870184
RGI60-15.07784,0.647794334,0.782598125,0.827748385
RGI60-15.07791,0.893301395,0.770550565,1.159302757
RGI60-15.07797,0.673125533,0.738349694,0.911662237
RGI60-15.07806,0.580924264,0.751490045,0.773029887
RGI60-15.07808,0.513437824,0.459164345,1.118200553
RGI60-15.07830,0.874695261,0.875251423,0.999364569
RGI60-15.07831,0.890007871,0.802179018,1.109487846
RGI60-15.07832,0.767867687,0.864669778,0.88804733
RGI60-15.07833,0.938352809,0.875818942,1.071400451
RGI60-15.07835,0.949783245,0.94723757,1.002687473
RGI60-15.07836,0.785038095,0.806815431,0.97300828
RGI60-15.07837,0.76011883,,
RGI60-15.07839,0.9811411,,
RGI60-15.07840,0.870648162,0.909756475,0.957012328
RGI60-15.07843,0.785891316,0.772781361,1.016964637
RGI60-15.07844,0.718592958,0.771543457,0.931370685
RGI60-15.07846,0.726733045,0.653133263,1.112687236
RGI60-15.07850,0.788835343,0.868288189,0.908494845
RGI60-15.07851,0.583918103,0.607650188,0.960944495
RGI60-15.07855,0.756882681,0.82707054,0.915136792
RGI60-15.07857,0.622316037,0.681827189,0.912718129
RGI60-15.07859,0.739671033,0.765755603,0.965936169
RGI60-15.07860,0.855887485,0.896406804,0.954798068
RGI60-15.07862,0.603413955,0.657835041,0.917272443
RGI60-15.07863,0.741457978,0.739332213,1.00287525
RGI60-15.07864,0.702494445,0.843872989,0.832464664
RGI60-15.07867,0.22346571,0.668513204,0.334272694
RGI60-15.07868,0.834025794,0.820465515,1.016527543
RGI60-15.07869,0.827639687,0.85655833,0.966238559
RGI60-15.07871,0.722986385,0.634638212,1.139210295
RGI60-15.07872,0.705776711,0.702882527,1.004117593
RGI60-15.07873,0.622289337,0.483869082,1.286069642
RGI60-15.07874,0.539269096,0.875035549,0.616282501
RGI60-15.07877,0.865655023,0.906720555,0.954709825
RGI60-15.07878,0.954575181,0.94290651,1.012375216
RGI60-15.07880,0.684290471,0.723694364,0.945551748
RGI60-15.07881,0.67781837,0.650311211,1.042298454
RGI60-15.07882,0.700743789,,
RGI60-15.07884,0.876691144,,
RGI60-15.07885,0.744343572,0.785957803,0.947052843
RGI60-15.07886,0.656614406,0.751376519,0.873881988
RGI60-15.07887,0.735470053,0.745170016,0.986982886
RGI60-15.07888,0.595593049,0.700589679,0.850131064
RGI60-15.07889,0.629767087,0.66118724,0.95247919
RGI60-15.07893,0.770368166,0.7770709,0.99137436
RGI60-15.07894,0.416490663,0.419635635,0.99250547
RGI60-15.07895,0.497010854,0.690068569,0.720234013
RGI60-15.07896,0.679635017,0.830658004,0.818188729
RGI60-15.07898,0.587250828,0.423388457,1.38702607
RGI60-15.07901,0.379830407,0.291282217,1.303994493
RGI60-15.07902,0.348679748,0.508974104,0.685063828
RGI60-15.07903,0.901728328,0.902436874,0.999214852
RGI60-15.07904,0.98709477,0.506499058,1.948858056
RGI60-15.07905,0.68566524,0.737730768,0.929424757
RGI60-15.07906,0.652098273,0.633409678,1.029504751
RGI60-15.07907,0.3287574,0.34713624,0.947055831
RGI60-15.07908,0.880822227,0.725532775,1.214035062
RGI60-15.07910,0.447016693,0.384923929,1.161311781
RGI60-15.07911,0.51392237,0.504112745,1.01945919
RGI60-15.07912,0.413514516,0.280961966,1.471781115
RGI60-15.07913,0.7456998,0.682979358,1.091833583
RGI60-15.07914,0.840382263,0.901524729,0.932178826
RGI60-15.07915,0.89796863,0.876958275,1.023958216
RGI60-15.07917,0.77198414,0.77796839,0.992307849
RGI60-15.07919,0.571523854,0.744198661,0.767972161
RGI60-15.07924,0.785512439,0.527951405,1.487849888
RGI60-15.07933,0.820811437,0.725390275,1.131544584
RGI60-15.07962,0.74534431,0.850513175,0.876346577
RGI60-15.07963,0.890113031,0.913983119,0.973883448
RGI60-15.07968,0.819041018,0.824250889,0.993679266
RGI60-15.07971,0.851852598,0.598410162,1.42352629
RGI60-15.07973,0.722117187,0.46935708,1.538524115
RGI60-15.07979,0.521624736,0.310415226,1.680409633
RGI60-15.07981,0.546272081,0.464459932,1.176144686
RGI60-15.07982,0.722288744,0.701845759,1.029127462
RGI60-15.07986,0.717726353,0.703295423,1.020519015
RGI60-15.07989,0.910805564,0.919901445,0.990112114
RGI60-15.07997,0.67669291,0.596833103,1.133805926
RGI60-15.08006,0.641239854,0.490404424,1.307573552
RGI60-15.08008,0.722460231,0.783254967,0.922381934
RGI60-15.08009,0.75649689,0.503971369,1.501071164
RGI60-15.08010,0.600778199,0.612580674,0.980733191
RGI60-15.08038,0.780121998,0.730807223,1.067479868
RGI60-15.08040,0.745467034,0.650303144,1.146337737
RGI60-15.08049,0.600290282,0.570764042,1.05173108
RGI60-15.08050,0.68549851,0.436923286,1.568921896
RGI60-15.08051,0.816712459,0.822176799,0.993353813
RGI60-15.08052,0.684108265,0.660588072,1.035604932
RGI60-15.08053,0.780947739,0.774833825,1.007890613
RGI60-15.08054,0.802881689,0.82753607,0.970207485
RGI60-15.08055,0.697739954,0.776566244,0.898493798
